year_month,DM1,DM2,DM3,DM4,DM5,EM1,EM2,EM3,JM3,JM4,MM1,MM13,MM14,MM15,MM16,MM17,MM19,MM2,MM3,MM4,MM5,MM6,MM7,MM8,NM1,NM2,NM3,NM5,NM6,NM8,PM1,PM11,PM2,PM3,PM4,PM6,PM7,PM8,PM9,SM1,SM10,SM11,SM12,SM13,SM17,SM18,SM19,SM2,SM20,SM3,SM4,SM5,SM6,SM7,SM9,TM2,TM3,TM4,TM5,TM6,TM7,TM8,VM1,VM12,VM14,VM15,VM2,VM4,VM5,VM6,VM7,VM8,WM1,WM2,WM3,WM4,ET1,ET2,NT1,PT2,PT3,PT4,ST1,ST3,TT1,VT10,VT11,VT12,VT2,VT3,VT4,VT8,WT1,WT3
2009-02-01,3.5,6.6,7.2,8.5,16,1.8,1.9,1.9,1.6,1.5,8.7,0.5,0.6,0.6,1.6,0.3,1.5,1.6,0.9,0.4,0.7,0.8,0.9,1.5,2.2,2.3,3.1,11,16,37,4.7,1,4.8,5,1.5,2.9,1.4,1.4,0.7,0.6,5.6,7.4,8.1,15,3.4,0.8,0.4,1.3,1.4,2.2,5.2,2.2,1.9,5.4,2.1,2.4,1.7,1.4,0.7,1.8,1.7,0.6,0,0.9,1.5,0.9,0.7,0.4,0.6,0.8,1.1,1.3,1.8,0.8,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-01,1.7,0.5,1.2,1.4,0.7,0.9,1,1,0.8,0.7,5.6,1,1.2,1,1.1,2.4,0.9,5.8,2.8,2.1,1.7,3.4,5.3,1.5,0.9,0.7,1,0.2,0.6,0.7,6.6,5.4,5.6,8,6,1.5,5.9,7.1,1.7,1.6,6.1,4.1,4,3,1.4,1.7,1.3,1.5,4.8,1.3,0.6,1,1.6,1.6,4.7,9.4,15,8.5,7.1,4.2,4,2.1,2,0.7,0.5,1.4,1.5,1.7,1.5,1.2,0.5,0.7,0.3,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-01,2.5,1.2,0.5,1.1,0.7,0.5,0.6,0.8,1,1.4,1.7,0.2,0.6,0.4,0.2,1.2,0.9,0.9,1.3,1,1,1,1.3,0.6,0.5,0.9,0.5,2.2,2,1.8,4,1.9,1.9,1.7,1.1,2.5,1.2,0.6,1.1,1.9,6.5,6.5,6.4,11,1.6,1,1.6,1.8,7.3,1.4,1.1,2.1,1.3,1.2,4.5,5.7,4.1,2.5,3.1,1.9,0.6,0.6,2.4,1.2,1.1,2,2.6,3.8,2.1,1.8,1.5,1.4,0.7,0.9,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-01,2.8,3.1,12,9,3.7,4.7,4.7,1.5,6.1,4,12,0.4,0.3,0.7,0.7,1.1,0.5,3.9,2.9,0.6,1,1.1,1.5,0.5,1.7,2.3,3.5,4.5,4.2,9.7,2.1,0.9,2.2,1.7,3.2,2.4,0.6,0.7,1,1.8,9.1,7.2,3.9,1.7,3.1,0.7,0.5,1.1,3.2,1.1,0.8,2.2,1.1,5,6.1,2.4,5.2,4.9,4.1,3.3,2.8,5.8,3.8,7.3,11,4.1,2.7,3.2,4,3.7,5.1,8.9,7.2,10,8.5,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-01,16,7.1,2.5,3.5,4.5,4.4,4.5,4.1,4,4.5,1,1.5,1.1,1.7,0.9,1.3,3,2,1.4,0.6,0.8,1.4,1.5,2.7,1.2,1.1,1.9,1.4,2,1.8,3,0.9,5.4,4.6,3.3,5.3,2.2,2.4,2.1,28,4.6,3.9,3.6,3.9,2.1,13,20,24,1.7,21,23,27,30,29,7.6,8,21,8.7,8.5,8.3,3.8,1.9,1.1,13,22,4.7,1.8,1.7,3.1,4.1,15,16,20,12,11,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-01,3.4,8.4,1.7,2.4,2.4,9.3,8.2,8.2,17,34,7,33,17,2.9,1.8,3,12,5.1,1.3,2.5,0.4,1.8,2.8,32,10,9.1,10,20,11,3.7,3,4,3.3,2.6,2.4,3.3,3.1,2.7,2.2,12,9.1,16,6.9,5.5,4.5,28,14,21,7.8,15,15,23,39,26,17,3.7,10,2.9,3.2,3.2,3.3,2.3,4.7,2.6,5.7,7.3,3.7,3.5,5.1,5.8,13,13,16,2.2,11,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-01,4.6,15,8,9.4,6.6,17,20,11,13,13,7.3,20,21,2.7,2.1,0.9,12,1.2,0.7,0.5,0.7,1.6,1.6,17,1.7,0.2,2,1.6,3.2,3.4,2.4,2.3,2.4,1.7,2,2.5,1.5,2,2.4,3.9,15,19,14,16,3.5,14,14,5.8,2.7,20,19,7.8,22,14,12,5.2,3.3,4.9,12,4.9,5.5,4.4,9.5,1.6,8.3,9.6,11,10,12,12,1.2,0.6,1.1,0.4,0.7,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-01,12,7.6,2.8,1.8,3.8,8.9,4.4,5.5,6.1,5.9,3,3.6,4.4,4.1,8.1,1.4,3.3,2.6,2.2,2.1,2.2,2.1,2.2,2.2,5.9,7.8,14,13,20,18,4.1,1.5,4,2.3,5,4,1.5,1.6,1.5,1.4,4.3,4.7,4.6,4.6,3.7,1.2,1.2,1.5,6.8,1.3,2.6,2.8,1.7,8.4,4.7,6.1,5.7,4.2,3,2.4,1.1,1,4.4,3.4,3.8,15,7.6,8,11,9.1,1.7,2.8,3.5,4.1,4.3,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-01,9.8,10,4.5,2.4,2.1,1.5,1.2,0.9,1.4,1.5,13,0.6,1.6,1.8,1.5,1.3,4.8,2.4,2.7,1.7,2,3.1,0.6,1.8,1.6,1.4,1.8,2.3,2,1.7,1.3,0.9,1,1,1.4,5.5,0.9,1,1.2,1,1.8,4.2,1.1,2.3,1.3,0.9,0.6,0.5,1.5,0.2,1,0.7,0.9,0.8,1.5,8.4,3.2,5.7,7.7,4.9,6.3,6,2.2,1.3,1.7,3,2.6,2,2.5,1.9,1.1,1.3,1.3,1.5,0.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-01,5.5,3.2,2.4,4.2,2.1,8.6,7,4.6,7.5,8.4,4,4.2,3.1,1.1,1.1,3.1,4.4,3.9,3.1,1.4,1.2,4.1,4.3,2.4,6.1,6.4,6.9,3.7,3.8,4,0.8,1,1.5,1.1,1.6,2.6,0.6,0.6,0.9,1.7,2.6,2.2,7.3,5.3,1,0.9,2.7,2.2,1.8,2.2,1.7,4.6,3.8,2.6,1.3,7.2,7.3,4.2,5.8,6.4,4.8,3.9,7.2,2.8,1.4,9.3,6.9,7.5,7.6,8.8,1.1,1.4,0.6,1.5,1.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-01,180,160,5,1.9,2.3,1,4.5,1.1,0.7,0.7,3.4,2.6,2.4,2.8,3.5,2.4,1.9,4.6,2.9,1.7,2.8,1.1,2.5,1.9,1.8,2.1,3,2.5,3.5,2.7,5.4,5.2,6.7,3.3,2.6,5.4,1.9,4.4,3.8,2.6,6.8,4.8,4.6,3.4,2.8,1.3,2.1,1.3,2.4,2,2.5,1.1,1.2,2.3,3.1,7.6,5.6,6.7,5.3,7,5,4.5,1,0.9,1.7,1.1,0.9,0.9,1.5,1.3,1.1,1.6,1.4,1.2,1.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-01,1.1,1.8,0.9,0.9,1.4,3,2.4,1.5,3.3,2.3,5.8,0.9,1,1.3,1.2,2.4,1,7.8,2.1,2.8,2.2,2.8,2.9,1.4,1.1,0.8,0.8,1.6,1.8,2.6,28,2.5,11,4.4,14,12,1.5,2.8,3,2.7,1.5,1.7,1.4,2.1,1.5,2.7,2.6,2.7,2.4,3.3,4.6,3.4,2.6,4.6,2,2.1,2,1.5,1.7,1.8,1.4,1.4,0.9,0.6,0.5,0.6,0.7,0.7,0.6,0.7,0.3,0.6,1,0.6,0.6,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-01,1.4,1,2,1.2,1,1.3,0.9,0.7,0.8,1.4,3.4,0.6,1,0.9,1,2.7,0.6,4.1,4.1,2.4,2.2,2,1.6,0.8,1,1.5,0.9,0.7,1.2,0.4,1.7,1,1.5,1.3,1.6,1.4,1.2,1.4,1.6,0.8,1.5,1.4,1.7,2,1.3,1,0.6,0.7,1.1,0.7,0.8,0.7,0.5,0.7,1,1.2,0.8,1,1.4,0.9,0.6,0.5,1.7,0.6,0.7,1.5,1.3,1.7,1.4,0.9,0.5,0.4,0.9,0.9,0.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-01,1.5,2.2,2.5,1.3,2,0.9,0.7,1,1,1.6,0.5,1.3,1.6,1,0.8,0.6,1.3,0.7,3.4,0.7,0.5,1.4,0.6,0.6,1.5,1.1,1.8,1,2.2,2.3,0.9,1,0.9,0.9,2.3,1.5,1.4,1.3,1,6.9,1.1,1.9,1.5,1.3,0.9,3.9,3.3,4.2,1.4,4.9,1.5,4.8,4.4,4.7,1.7,0.3,0.4,0.7,0.5,0,0.3,0.2,1,3,3.3,1.2,0.9,0.8,1.3,0.8,1.4,3.4,2.2,4.9,3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-01,1.5,1.7,3.1,1.2,1.5,1,0.7,0.8,0.7,0.6,1.2,1,1.1,1,1.6,2.2,1.1,1,1.1,2.6,2.7,1.5,1.9,0.8,0.7,1.1,1,0.6,1.5,1,0.9,0.6,0.9,0.8,1.4,0.5,0.8,0.8,1.1,1,3.8,8.2,5.2,2.8,1.9,0.9,1.2,1.2,3.1,1.4,1,1.4,1.2,1.1,4.4,5.8,5.8,5.4,5.4,5.7,6.5,3.5,1.1,0.6,0.5,0.6,0.6,0.9,0.6,0.5,0.9,0.6,0.9,0.6,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-01,3.6,18,23,5.3,6.2,1.8,1.6,1.1,3.7,3,5.1,0.8,2.9,0.4,0.5,2,5.1,3.9,3.7,1.1,1.6,4,3.2,1.9,22,47,17,20,36,21,2.4,2.6,3.7,4.5,2.1,8.8,2.1,2.9,4.1,2.2,1.4,6.8,9.3,8.6,2.2,3.6,2.5,3.7,5.5,3.6,3.8,3.1,2.1,1.3,1.5,4.9,6.1,4.8,5.6,5.3,2.6,2.2,8.6,22,23,2.5,7,4.4,7.4,3.3,18,22,5,11,18,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-01,3.1,1.7,2.3,2.8,2.5,1.7,2.1,1.8,2.1,1.7,3.4,8.8,5.3,0.9,1.2,1.1,5.6,2.4,1.4,1.3,1.9,0.7,3.7,12,2.5,3.2,2.2,2,2,3.3,4.2,1.3,1.4,1.5,2.1,6,1.1,0.8,0.7,0.8,20,20,12,7.6,3.6,1.4,0.8,1.7,1.4,4.1,2.4,1,7.6,10,2.9,8.1,10,6,6.4,5.2,5.8,5.1,3.7,2.3,2.5,9.6,5.8,6.7,6.8,4.1,2.6,3,3.7,3.6,2.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-01,4.1,5,5.1,5,4.8,30,1.4,3.8,25,1.5,17,3.4,3.7,3.7,2.1,2,8.1,8.3,8.4,4.3,1.7,3,5.8,1.6,8.3,5.2,7.1,6.2,8.9,8.2,2.8,0.7,2.7,1.9,2.3,3.6,1.1,1.5,2.1,4.2,27,18,12,12,15,6.6,3.8,6.1,17,7.1,6.5,4.8,9,8.4,16,9.1,9.5,7.4,4.2,4,5.2,3.8,7.3,24,3.5,7.7,4.3,7.2,9.1,9.6,3.3,33,26,2.9,1.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-08-01,12,13,2.8,2,2.7,53,23,11,44,40,29,15,4.8,0.7,1.7,8.2,1.6,37,7.5,3.9,3.4,11,19,17,54,53,50,49,46,42,4.2,2.5,3.3,3.3,2.6,2.3,2.1,1.5,2.2,6.1,6.2,17,12,12,9.3,3.4,7,8.2,10,3.8,8.1,3.1,13,16,6.5,1.6,43,1.8,11,54,32,4.4,33,9.9,24,33,29,28,31,32,23,22,18,13,20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-01,9.3,11,11,8,1.9,3.4,2.5,3,1.9,2.2,70,1.8,1.1,1,1.1,4.2,3.3,11,18,2.4,4.4,7.4,9.5,4.7,20,9.2,25,6.8,8.4,12,15,5.8,4.8,6.3,5.1,8.9,7.7,6.4,3.8,2.7,39,33,29,28,21,11,3,6,2.7,6.6,3.6,8.1,8.7,9,28,6.8,11,11,5.2,5.9,5,2.8,2.7,5,15,0,10,5.1,5.7,6.5,11,12,14,13,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-01,2.7,3,4.5,1.6,1.3,1.5,1.5,1.3,0.8,1.1,8.1,2.2,2.1,2.3,2.8,1.7,3.8,2.7,1.8,1.8,2.2,7.2,3.3,3.7,0.7,0.9,1.3,1.7,1.4,1.2,2.2,3,1.5,1.7,2.3,2.2,1.8,1.3,2.7,1.5,15,13,14,4.6,3.9,0.6,1,1,3.5,1.1,0.8,0.7,1.1,2,6.2,19,19,16,11,12,10,5.7,0.3,0.8,1.1,0.6,0.3,0.3,0.7,0.5,1.5,1.1,1.6,0.9,1.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-01,3.7,8.3,1.7,1.6,0.9,1.1,0.9,0.6,1.4,1.5,15,2.4,1.3,1.5,1,2.1,1.4,11,4.8,2.4,1.9,3.5,5.9,1.7,2.1,4.9,5.3,6.8,14,14,3.4,3.1,3.5,2.7,1.9,3.6,3.4,5.5,5.3,0.8,7.7,3.7,5.6,3.6,1.3,0.7,0.5,0.8,1.6,0.8,0.3,0.4,0.8,1,1.5,8,7.7,6.4,4,5.9,3.7,5.6,1.2,1.1,2.1,1.3,1.2,1.1,1.1,1.1,2.9,2.1,1.3,2.1,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-01,11,5.9,2.6,1.8,3.4,0.7,0.4,0.4,0.6,0.7,2.4,3.3,2.9,1.6,2.3,1.8,1,3.2,1.8,2.2,2.5,2.2,2.1,3.8,4.9,4,5.4,3.1,7.9,5.1,1.6,1.6,2.4,1.9,1.6,3.3,1.1,0.8,2.7,2.5,1.9,1.2,1.7,2.3,1.3,2.6,2.4,2.6,2,3,2.2,3.5,3.4,3.3,1,7.4,14,13,7.9,7.1,4.3,3.3,0.3,4.6,5,0.3,0.9,0.2,0.4,0,3.4,5.6,8,4.9,3.4,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-01,3.1,1,2.1,1.7,0.6,0.9,1,1.1,1.2,0.8,2.3,0.7,1.2,1.8,1.2,2.2,0.8,0.6,1.3,1,1,0.8,0.5,0.8,0.5,0.7,1.1,1.9,1.2,1,1.2,0.9,0.7,1.1,1,1.1,0.5,0.9,0.2,0.6,1.8,2.1,1.5,1.5,1.8,0.6,0.8,0.8,1.2,0.9,0.6,0.7,0.7,0.7,1.2,3.2,4.3,2,2,1,0.8,0.3,0.4,0.9,0.9,0.4,0.6,0.4,0,0,0.5,1.3,0.6,0.8,0.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-01,26,46,36,12,9.1,1.2,0.9,1.1,1.2,0.7,0.5,0.4,0.5,0.8,0.9,1,0.5,1.1,1.4,0.9,0.5,1.3,1.1,0.3,0.4,2.8,1.8,2.5,1.8,1.3,16,1.6,1.3,2.1,7.9,1.3,1.1,0.9,6.1,0.3,5,3.3,3.6,2.1,0.4,0.3,0.5,0.3,1.4,0.4,0.5,0.5,0.6,0.4,6.4,3.4,4.2,3,2.2,4.1,3.5,2.4,1.8,0.8,0.6,0.8,1.7,1.4,1,0.9,0.6,0.6,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-01,0.4,0.7,0.8,1,0.9,4.3,4.3,2.2,4.4,3.7,7.7,0,0,1.3,0.7,4.7,1.9,5.7,3.7,3.7,5,9.6,3.1,0.5,0.3,0.7,0.9,0,1.4,1,8.8,1.9,9.7,19,2.4,4.2,4.5,15,17,2.2,16,6.1,6.9,7.4,7.6,2.1,1,1.4,6.8,3,4.9,2.7,2.1,3.6,9.4,9.8,24,8.8,3.2,3.6,4.2,5.8,2.8,0.3,0.6,1.1,1.6,1.9,1.9,1.3,0.5,0.5,0.5,0.4,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-01,31,8.9,23,3.6,4.8,1.8,1.7,2.3,4,3.4,7.3,0,0.5,0.2,0.4,1.9,0.7,2.7,3.1,1.7,1.2,1,1.5,0.7,10,8.8,16,12,11,5.8,2.9,1.1,3.7,1.9,2.5,5.6,1.5,1.1,0.8,1,2.4,2.1,2.4,2.2,1.9,1.1,1.1,1.6,1.7,2,2.2,1.1,3.1,1.2,2.4,3.5,5.8,3.4,1.7,3.2,1.5,1.3,1,8.7,11,1.3,1.4,1.4,0.5,0.8,3.6,5.2,12,7.6,2.8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-01,6,10,4.4,2.5,2,5.9,4.8,9.5,13,22,11,7.4,18,1.1,0.7,1.8,2.6,3,2.5,2,2.1,0.5,1,2.1,1.8,3,2,2.3,3,4.8,11,2.9,8.7,3.6,6,17,1.7,2.1,4.1,4.7,2.4,1.4,1.5,2.9,1.5,2.1,3.1,3.3,2.9,5.1,3,2.7,2,0.7,1.4,5,5.8,4.6,3.7,2.8,1,2.1,2.2,6.6,21,4.1,1.8,1.8,1.8,1.3,7.9,6.4,11,6.8,3.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-01,10,11,3.2,2.2,1.5,3.8,4.1,2.7,3.1,2.8,9.9,4.5,7.9,0.7,0.3,2.8,16,0.5,1.2,2.2,1.2,3.4,2.5,7.1,7.1,8.7,17,13,19,17,2.6,3.1,4.3,5.5,3.8,4.1,5,3.3,3.6,4.5,8.5,5.3,1.8,1.7,3.3,12,9.9,6.1,3.7,6.2,7.3,6.8,16,14,3.6,2.8,4.3,4.2,8.7,9.9,10,47,2,1.4,4,1,5.6,1.3,1.5,0.9,1.9,2.2,2.3,5.5,1.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-01,3.2,7.9,3.7,3.2,2.5,12,8.7,4,11,8.9,2.5,12,2.1,1.2,0.4,0.4,4,1.3,0,0.9,1.2,0,1.2,10,1.2,0.9,1.2,0.4,1.3,1.6,2.1,0.7,2.8,2.8,2.5,2.7,0.5,1,0.4,7.9,5.7,4.4,4.4,2.2,7.5,10,19,11,1.8,6.5,3.2,7.6,24,4.9,6.7,16,8.2,6.1,4.2,6.3,3.4,0,14,1.4,2.2,12,18,13,13,14,2.3,1.9,9.8,2,2.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-01,0.9,1.6,1.1,0,1.8,7.5,23,24,28,18,11,9.5,3,1,0.9,1.8,1.7,3,1.3,0.5,1.5,2.1,4.8,6.9,5.9,7.4,25,1.8,82,75,0.6,2.4,4.2,1.8,2.5,2.9,0.4,1,2.3,5,25,23,19,17,13,4,5.6,8.8,3.1,8.5,9.5,7.7,11,16,29,4.7,5,3.8,4.1,3.8,1.5,1.7,1.8,13,23,2.8,2.7,2.8,2,1.2,17,10,9.8,15,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-01,2.7,4.6,1.6,1.6,2.7,0.9,0.9,1.4,0.9,1.2,9.7,1.7,2,3,1.1,1.4,2.7,5.5,0.9,1.5,1.4,1.7,3.8,0.9,0.7,0.9,0.6,0.8,1.3,0.6,5.3,3.2,7,4.2,4.1,3.7,4,5.8,2.3,5.1,11,11,7.9,4.6,1.3,0.8,4.7,6.8,2.3,4.7,6.7,4.6,2.7,6.9,1.4,6.8,10,4.4,5.6,3.8,2.8,3.8,0.9,0.7,0.7,1.5,2.7,0.3,1.1,1.6,1.4,0.9,1.7,0.8,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-10-01,4.1,4.4,4.2,1.9,2,0.8,1.2,0.9,0.4,0.6,3.2,3.3,8,2.9,0.9,2.3,2.5,5.1,5.7,3.6,4.2,2.9,2.8,4.1,1.8,2.9,1.8,0.9,2,3.3,1.2,1.8,2.2,1.7,1.5,1.7,1.4,0.9,1.7,1.4,5.2,6.8,4.3,2.7,5.4,0.7,0.9,0.9,6.4,1,1,1.3,1,0.8,4.7,6.9,11,8.6,7,4.5,1.4,1.2,0.9,0,0.8,0.6,0.6,1.1,0.8,0.5,0,0.2,0.6,0.6,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-01,1.1,2.6,0.8,0.8,0.5,1,1.3,1.2,1.3,1.7,0.8,1.8,1,1,0.5,1.2,0.7,2.5,1.3,0.9,1.1,1.4,1.6,0.8,1.3,0.4,1.1,0.7,0.7,1.9,5.3,1.2,3.4,1.4,1.6,2.4,2.3,1.2,1.5,NA,0.4,2.2,1.1,0.5,0.4,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0.6,18,8.2,13,6.5,8.6,3.8,1.9,3,0.9,0.2,0.5,1.5,1,0.2,1,0.9,0.5,0.7,0.9,0.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-01,11,4.8,9.7,4.6,0.9,0.3,0.4,0.5,0,0.5,6.4,0.5,1.3,1.4,1.3,2.4,1.8,7.6,1.5,2.4,0.7,4.4,3.7,0.7,0.7,0.9,1.3,1.3,1.5,1,5.1,2,11,8.6,10,12,6.8,2.2,2.6,0.9,2.3,2.3,2.1,0.9,0.7,0.9,1.1,1,0.4,1.1,0.9,0,0.7,1.1,1.4,7.2,5.9,4.2,1.2,4,2,4.6,3,0.2,0.5,0.3,0.8,1,1.1,0.9,0.3,0.6,0,0.5,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-01-01,1.4,1,2.6,5.5,3.8,4.1,5.7,6.4,6.7,5.3,13,1.2,1.1,0.9,1.9,8.9,2.4,8.5,5.9,8,6.7,5,6.5,1,2.1,3.2,2.7,1.4,0.9,0.7,1.3,1.1,1.8,1.1,1.5,1.6,1.6,1.2,1.8,5.8,21,16,14,7.6,12,3.5,2.7,6.4,5,6.6,14,7.3,5.6,18,13,4,3.2,3.1,1.2,1.7,1.4,2.6,3.3,0.8,0.7,1.8,3.2,3.4,2.4,2.1,0.3,0.6,0.7,0.7,0.6,0.7,8.2,2.4,2.8,1.1,1.1,1,16,21,1.4,3.1,3.9,3.6,0.8,2.1,1.4,1.8,0.8,0.5
2012-02-01,2,1.3,2.3,1.2,1,1.3,1.5,1.4,1.6,1,1.5,1,0.9,0,0.7,0,1.3,1.6,0.8,0.6,0.5,0.5,0.9,0.9,0.5,0.4,0.9,1,1.4,1.5,3.2,0.9,1.8,3.4,1.8,3.3,0.5,0.9,1,1,3.8,3.7,1.8,2.3,1,1,0.9,0.9,1.4,0.5,0.6,0.9,1.3,0.7,2.1,2.8,2.4,2.3,5.7,2,2,2.6,0.7,0.6,1.1,0.6,0.9,0.4,0.9,0.5,0.9,1.2,1.3,1.4,0.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,1,2.2,1.8,0.6,0.8,0.5,0.4,0.6,0.6,0.7,5.9,0.3,0.9,2.1,7.1,9.9,4.4,7.6,8.9,8.1,12,12,9.2,6.3,1.5,1.6,2.1,1.8,2.2,1.5,1.2,1.2,1,1.3,1.3,2.7,1.2,1.6,1,5.4,0.5,0.5,1.4,1.8,0.9,6.4,5.3,5.7,1,5.4,5.1,5.7,4.9,8.8,0.4,12,9.6,9.9,12,12,8.7,8,0.3,0.4,0.3,0.4,0.6,0.3,0.4,0.4,0.3,0,0.6,0.3,0,0,0.7,0.3,3.7,1.3,1.1,3.1,1.1,1.6,10,0.4,0.3,1.1,0.3,0.3,0.2,0.8,0.6,0.5
2012-04-01,3.1,2.6,2.3,3.9,2.8,2.4,1.8,1.4,1.3,1.6,0.7,0.5,0.8,0.5,0.7,8.5,1.8,3.3,2.9,3,1.7,1.6,6,1,0.7,3.3,1.5,3.5,4.2,5.3,1,0.9,2.4,2.7,1,3.1,0.7,1,1.6,1.2,0.9,0.9,0.6,1,0.8,1,0.3,0.5,0.8,0.5,0,1.4,0.9,0.5,1.4,0.5,2.2,1.1,1.8,8.1,6,4.4,2.1,1.4,1.3,2.4,2.7,1.2,1.3,1.5,0.6,0.9,1,2,0.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,3.6,5.4,9.1,6.4,9.6,2.8,2.9,3.1,3.2,2.5,4.4,1.8,3.2,3.5,1.5,2.8,4.8,2.5,3.1,5,3.6,2.5,3.3,2.3,1,2.7,2,1.4,1.9,1.1,4.9,1.9,6.3,3.7,5.2,3.7,3.7,2.8,1.8,1.8,14,18,8.1,3.5,12,2.4,1.7,1.4,3.4,2.1,0.7,3.3,2.5,2.3,15,6.8,5.2,5.9,4.5,5.2,4,10,0.8,3.8,5.5,1,0.7,1.1,1.6,0.8,13,8.6,20,6.2,6.4,5.5,2.5,2.3,4.3,5.7,6.9,4.6,8.1,8.6,10,8,8.9,14,8,5.6,12,6.6,22,20
