year_month,DM1,DM2,DM3,DM4,DM5,EM1,EM2,EM3,JM3,JM4,MM1,MM13,MM14,MM15,MM16,MM17,MM19,MM2,MM3,MM4,MM5,MM6,MM7,MM8,NM1,NM2,NM3,NM5,NM6,NM8,PM1,PM11,PM2,PM3,PM4,PM6,PM7,PM8,PM9,SM1,SM10,SM11,SM12,SM13,SM17,SM18,SM19,SM2,SM20,SM3,SM4,SM5,SM6,SM7,SM9,TM2,TM3,TM4,TM5,TM6,TM7,TM8,VM1,VM12,VM14,VM15,VM2,VM4,VM5,VM6,VM7,VM8,WM1,WM2,WM3,WM4,ET1,ET2,NT1,PT2,PT3,PT4,ST1,ST3,TT1,VT10,VT11,VT12,VT2,VT3,VT4,VT8,WT1,WT3
2008-11-01,2.1,1,1.3,2.3,1.5,0.55,0.48,0.35,0.5,0.58,0.17,0.36,0.49,0.37,0.36,0.42,0.33,0.14,0.21,0.29,0.43,0.38,0.16,0.3,0.58,0.6,0.76,1,0.82,0.81,0.32,0.46,0.12,0.12,0.39,0.38,0.32,0.15,0.44,0.48,0.66,0.69,0.53,0.58,0.38,0.45,0.46,0.51,0.53,0.48,0.5,0.45,0.45,0.55,0.55,0.48,0.32,0.2,0.7,0.18,0.31,0.31,0.51,0.92,1,0.62,0.62,0.67,0.73,0.71,0.94,0.82,0.71,0.83,0.85,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-01,1.1,0.12,0.05,1.2,0.7,0.82,0.77,0.72,0.85,0.83,0.16,0.59,0.86,0.67,0.42,0.47,0.71,0.18,0.32,0.63,0.59,0.42,0.21,0.75,0.83,0.82,0.68,0.95,0.8,0.9,0.48,0.72,0.47,0.47,0.5,0.21,0.5,0.54,0.56,0.82,0.59,0.6,0.59,0.51,0.79,0.84,0.81,0.82,0.75,0.78,0.76,0.86,0.86,0.76,0.73,1.1,0.45,0.36,0.82,0.43,0.49,0.45,0.95,0.87,0.88,0.96,1,1,0.99,1,0.9,0.92,0.83,0.86,0.87,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01,3,2.1,1,1.4,0.89,0.68,0.71,0.7,0.71,0.71,0.05,0.87,0.91,1,0.44,0.39,0.86,0.07,0.63,0.95,0.58,0.13,0.06,0.95,0.88,0.88,0.85,0.83,0.92,0.93,0.46,0.84,0.58,0.58,0.54,0.6,0.71,0.71,0.78,0.93,0.95,0.95,0.97,0.99,1,0.88,0.87,0.76,0.98,0.79,0.76,0.81,0.84,0.75,0.97,0.57,0,0.35,0.24,0,0.07,0,0.73,0.77,0.76,0.79,0.76,0.79,0.8,0.83,0.86,0.81,0.76,0.74,0.84,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-01,5.2,4.3,0.49,0.22,0.23,0.69,0.61,0.43,0.83,0.85,0.07,0.13,0.17,0.18,0.22,0.39,0.26,0.21,0.45,0.44,0.39,0.49,0.28,0.21,1.2,1.3,1.2,1.7,1.5,0.3,0.55,0.37,0.41,0.3,0.65,0.35,0.3,0.36,0.4,0.35,0.72,0.74,0.61,0.56,0.5,0.58,0.31,0.56,0.49,0.81,0.94,0.67,0.62,1,0.51,0.5,0.34,0.43,0.4,0.42,0.47,0.45,0.53,1.2,1.2,0.68,0.51,0.62,0.71,0.66,1.1,1.1,0.92,1.1,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-01,6.1,5.3,2.8,2.1,1.6,0.56,0.51,0.48,0.57,0.54,0.74,0.46,0.33,0.46,0.32,0.66,0.13,0.49,0.63,0.65,0.64,0.89,0.42,0.18,0.76,0.79,0.95,1.4,1.1,0.74,0.64,0.54,0.65,0.53,0.7,0.91,0.51,0.48,0.52,0.44,0.81,0.72,0.65,0.74,0.36,0.43,0.43,0.42,0.91,0.38,0.4,0.37,0.34,0.47,0.78,1.7,1.2,1.2,1,1.2,1.1,0.67,0.65,0.76,0.81,0.77,0.64,0.67,0.75,0.77,0.7,0.69,0.62,0.66,0.77,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-01,4.8,4.6,3.7,3.6,2.7,0.41,0.4,0.38,0.53,0.41,0.73,0.16,0.2,0.2,0.2,0.16,0.2,0.29,0.22,0.17,0.2,0.24,0.16,0.16,0.73,0.83,0.86,1.5,0.95,0.58,0.35,0.3,0.34,0.26,0.4,0.35,0.21,0.2,0.25,0.24,0.6,0.57,0.46,0.24,0.18,0.2,0.25,0.31,0.17,0.45,0.61,0.27,0.56,0.91,0.46,0.67,0.6,0.6,0.61,0.47,0.54,0.35,0.18,0.7,0.73,0.42,0.23,0.23,0.31,0.4,0.55,0.56,0.41,0.57,0.72,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-01,3.6,2.7,2.9,2.7,2.2,0.39,0.37,0.31,0.3,0.37,0,0.13,0.14,0.18,0.41,0.38,0.34,0,0.16,0.42,0.38,0.4,0.31,0.14,0.57,1.1,1.4,1.6,1.4,0.89,0.1,0.11,0.09,0.05,0.05,0.06,0.08,0.16,0.1,0.17,0.33,0.17,0.17,0.43,0.46,0.18,0.19,0.2,0.91,0.21,0.22,0.18,0.17,0.34,1,0.87,0.99,0.82,0.74,0.56,0.52,0.05,0.25,0.16,0.07,0.27,0.26,0.29,0.3,0.31,0.32,0.23,0.05,0.12,0.1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-01,8.5,7.4,4.1,4.2,3.7,0.14,0.07,0,0.06,0.08,0.69,0.1,0,0,0,0.07,0.15,0.06,0.08,0,0.05,0.07,0.39,0.14,1.7,2.8,2.9,3.1,3,2.3,0.47,0.2,0.47,0.27,0.49,0.24,0.25,0.16,0.22,0,0.75,0.59,0.52,1,0.96,1.1,0.49,0.37,1.5,0.36,0.34,0,0.5,0.9,1.4,0.08,0.05,0.07,0.12,0.1,0.11,0.12,0.83,0.94,0.65,1.1,0.94,0.92,0.98,0.88,0.46,0.61,0.39,0.72,0.64,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-01,6.9,7.6,4.8,4.6,4.3,3,2.8,2,2.2,2,0.97,0.13,0.08,0.38,0.51,0.59,0.07,0.74,0.66,0.46,0.43,0.62,0.71,0.22,3.1,3,3.7,4.4,4.9,5.9,1.6,0.38,1.2,0.79,1.2,1.6,0.56,0.55,0.61,0,0.1,0.44,0.48,0.42,0.45,0.4,0,0.1,1,0.63,0.71,0.19,0.12,0.61,0.91,0.95,0.87,0.92,0.94,0.88,0.88,0.81,3.2,1.4,1.7,3.6,3.4,3.5,3.8,3.5,0.4,0.48,0.35,1.7,0.63,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-01,8.2,8.7,5.7,5.3,4,0.08,0,0,0,0,0.69,0.46,0.45,0.31,0.4,0.31,0.37,0.51,0.69,0.74,0.8,1.2,0.6,0.66,2.1,2.5,3.1,3.5,2.9,2.3,0.13,0.11,0.17,0.11,0.12,0.15,0.1,0.12,0.08,1,0.59,0.55,0.6,0.17,1.9,0.61,0.39,0.08,1.7,0.27,0.11,0.23,0.07,1.4,1,0.81,0.6,0.46,0.08,0.84,0.37,0.31,0.19,1.6,1.2,0.58,0.31,0.3,0.37,0.27,1.3,1.4,0.94,1.4,1.4,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-01,8.3,6.4,3.3,2.4,1.8,0.13,0.06,0.12,0.09,0.07,1.9,0.69,0.79,0.57,0.64,0.85,0.76,1.4,1.1,0.8,0.86,0.8,1,0.99,0.59,0.51,0.48,1.1,0.34,0.26,0.23,0.16,0.24,0.16,0.39,0.2,0.12,0.16,0.18,0.48,1.3,1.4,1.3,1,0.84,0.6,0.41,0.68,0.65,0.71,0.69,0.61,0.58,0.53,0.95,0.63,0.76,0.75,0.53,0.68,0.7,0.62,0.37,0.94,0.69,0.59,0.38,0.36,0.54,0.58,1.1,1,0.88,0.83,0.78,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-01,4.6,3.3,2,2.2,2,0.6,0.43,0.43,0.83,0.79,1.2,0.57,1.3,0.44,0.33,0.31,0.6,0.07,0.08,0.19,0.14,0.42,0.1,0.95,1.4,1.5,1.6,1.8,1.9,1.5,0.95,0.47,0.97,0.91,1,0.59,0.72,0.63,0.44,0.58,1.5,1.6,1.5,1.5,1.3,0.56,0.49,0.79,1.2,0.95,1.1,1,1.2,1.3,1.3,0.79,0.5,0.59,0.06,0.32,0.12,0,0.79,1.3,1.3,1.1,0.83,0.93,0.98,1.1,1.2,1.2,1,1.2,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-01,8.2,3.6,2,1.4,0.93,0.21,0.22,0.4,0.21,0.21,1.3,0.42,0.49,0.43,0.5,0.81,0.3,1,0.96,0.69,0.68,0.88,0.82,0.38,0.3,0.3,0.28,0.49,0.43,0.46,0.46,0.47,0.46,0.4,0.61,0.25,0.34,0.31,0.51,0.45,0.93,0.9,0.95,0.91,0.75,0.29,0.5,0.5,0.88,0.5,0.55,0.56,0.57,0.56,0.85,0.96,0.91,0.95,0.94,0.84,0.87,0.83,0.22,0.95,0.94,0.19,0.21,0.2,0.18,0.22,1,0.92,0.71,0.79,0.93,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-01,3.9,0.94,0.52,1.5,1.2,0.76,0.7,0.61,0.89,0.83,0.83,0.68,0.54,0.38,0.1,0.21,0.68,0.41,0.26,0.14,0.17,0.15,0.18,0.68,0.92,0.93,0.85,0.94,0.82,0.78,0.31,0.38,0.37,0.31,0.34,0.39,0.33,0.39,0.32,0.66,1.2,1.1,0.94,0.93,0.88,0.81,0.72,0.86,0.87,0.9,0.92,0.8,0.8,0.92,1.1,0.25,0.32,0.13,0.15,0.14,0.13,0.11,0.87,1.1,1.1,1.1,0.85,0.98,0.99,1,1.1,1.1,0.91,0.97,0.95,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-01,6.1,4.9,2.7,1.8,1.1,0.68,0.66,0.65,0.68,0.67,0.36,0.86,0.89,0.91,0.69,0.18,0.71,0.31,0.22,0.37,0.41,0.34,0.27,0.75,0.73,0.74,0.77,0.78,0.8,0.71,0.62,0.43,0.63,0.57,0.62,0.75,0.47,0.42,0.42,0.71,0.75,0.75,0.81,0.7,0.78,0.7,0.73,0.7,0.64,0.74,0.71,0.71,0.71,0.6,0.68,1.1,0.76,0.79,0.76,0.77,0.62,0.54,0.61,0.84,0.87,0.74,0.69,0.72,0.73,0.74,0.73,0.75,0.55,0.74,0.8,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-01,7,6.8,3.3,3.1,3.9,0.81,0.77,0.7,0.92,0.87,0.82,0.59,0.61,0.82,0.72,0.73,0.69,0.69,0.69,0.66,0.63,0.63,0.55,0.61,0.92,1,1,1.2,1.1,0.92,1.2,0.75,1.3,1.2,1.2,1.3,0.93,0.86,1.1,0.7,1.3,1.3,1.2,1.1,0.98,0.68,0.68,0.71,0.91,0.75,0.9,0.7,0.7,0.85,1.3,2,2,1.9,1.9,1.7,1.7,1.6,0.91,1.2,1.3,1,1,1,1.1,1.1,0.93,1,0.9,1.1,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-01,5.6,4.6,2.3,2.4,2,0.38,0.35,0.35,0.47,0.4,0.91,0.2,0.21,0.14,0.35,0.38,0.18,0.54,0.51,0.4,0.44,0.34,0.44,0.2,0.48,0.46,0.62,0.88,0.7,0.41,0.44,0.23,0.36,0.32,0.38,0.53,0.31,0.2,0.28,0.09,0.55,0.56,0.43,0.51,0.23,0.31,0,0.44,0.34,0.56,0.75,0.36,0.38,0.55,0.51,0.33,0.32,0.28,0.35,0.26,0.27,0.31,0.43,0.79,0.92,0.5,0.44,0.45,0.55,0.51,0.41,0.48,0.21,0.34,0.68,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-01,5.3,2.9,2.5,2.5,2.1,0.53,0.5,0.5,0.57,0.54,1.1,0.47,0.48,0.52,0.47,0.47,0.52,0.77,0.57,0.4,0.38,0.51,0.74,0.48,0.98,1.2,1.3,1.8,1,0.64,0.83,0.56,1.1,0.98,0.8,0.76,0.79,0.63,0.72,0.49,0.57,0.41,0.36,0.5,0.25,0.43,0.48,0.55,0.39,0.55,0.62,0.63,0.46,0.78,0.84,0.06,0.06,0,0.07,0.05,0.08,0.08,0.68,0.62,0.6,0.68,0.61,0.62,0.68,0.69,0.69,0.59,0.54,0.58,0.62,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-01,5,4.1,5,5,4.3,0.37,0.32,0.3,0.38,0.36,0.14,0.19,0.23,0.25,0.21,0.08,0.24,0,0.12,0.2,0.13,0.14,0,0.18,0.16,0.53,0.26,2.4,1,0.99,0.09,0.26,0.16,0.11,0.19,0.12,0.05,0.1,0.22,0.22,0.61,0.46,0.19,0.09,0.36,0.23,0.23,0.26,0.35,0.28,0.32,0.27,0.43,0.61,0.6,0.1,0,0.08,0.06,0.06,0.1,0.05,0.51,0.08,0.08,1,0.65,0.81,0.79,0.85,0.09,0.08,0.15,0.08,0.08,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-01,7.9,6.5,5.1,4.6,4.5,0.14,0.15,0.11,0.16,0.11,0.29,0.5,0.26,0.3,0.24,0.22,0.35,0.29,0.1,0.14,0.08,0.62,0.25,1.1,2.1,2.7,2.1,4.3,3,2.6,1.1,0.46,1.1,0.94,1.2,0.9,0.74,0.57,0.53,0.23,1,0.43,2,2.7,4.9,0.17,0.2,0.18,6,0.18,0.21,0.18,0.2,0.41,3.5,0.11,0.05,0.05,0.06,0,0,0.06,0.26,0.77,1,0.16,0.2,0.2,0.19,0.22,0.37,0.58,0.38,0.56,0.6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-01,6.1,5.9,4.8,4.6,3.3,0.72,0.86,0.98,0.93,0.95,0.81,0.07,0.06,0.07,0.12,0.15,0.06,0.19,0.29,0.11,0.16,0.26,0.22,0.16,0.99,1.6,1.8,3.2,2.8,2.1,0.07,0.06,0.07,0.06,0.09,0.07,0.06,0.07,0.07,1.2,0.67,0.35,1.7,2,2.6,2.7,2,1.6,2.8,1.8,1.9,1.9,1.4,2.8,2.9,0.89,0.3,0.56,0.29,0.25,0.19,0.15,1.7,2.1,1.4,2.1,1.7,2.1,1.8,2.1,1.8,3.1,2.4,1.5,1.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-08-01,4.3,3.7,3.7,4.1,3.6,0.28,1,1.4,0.34,0.3,0.08,0.11,0,0.37,0.34,0.79,0.13,0.06,0.49,0.45,0.55,0.68,0.44,0.34,2.3,3,2.9,4.9,3.4,4,0.07,0,0.08,0,0.07,0.05,0,0,0,0.08,2.1,1.3,0.98,0.82,1,0.23,0.17,0.24,1.6,0.47,0.32,0.45,0,0.31,1.1,1.4,0.99,1,1.1,1.7,0.89,0.52,0.61,1.5,1.4,0.54,0.63,0.59,0.63,0.58,0.48,0.68,0.72,1.6,0.65,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-01,10,8,5.1,4.6,3.8,0.46,0.35,0.28,0.55,0.59,0.52,0.23,0.26,0.28,0.4,0.16,0.61,0.28,0.17,0.11,0.11,0.7,0.43,0.6,3.6,4.1,2.8,6.3,6.5,6.6,0.79,0.55,0.69,0.67,1.1,0.38,0.53,0.49,0.56,0.17,0.92,0.56,0.39,0.19,0.36,0.75,0.28,0.89,3.7,0.67,2.1,1.3,1.1,2.1,1.9,0.83,0.3,0.42,0.45,0.4,0.43,0.41,0.58,2,2.3,0.97,0.86,0.8,0.87,0.85,0.99,1.4,1.3,1.5,1.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-01,8.3,7.7,3.7,2.7,2.1,0.8,0.74,0.58,0.86,0.81,1.1,0.47,0.46,0.41,0.43,0.64,0.4,0.79,0.64,0.67,0.52,0.44,0.78,0.28,1.5,1.4,1.4,1.5,1.2,0.69,0.65,0.29,0.57,0.46,0.59,0.54,0.37,0.4,0.49,0.49,1,0.96,0.66,0.68,0.46,0.65,0.51,0.62,0.44,0.67,0.71,0.67,0.64,0.74,1,0.86,0.6,0.64,0.73,0.63,0.62,0.57,1.1,0.81,0.83,1.6,1.2,1.5,1.6,1.5,0.7,0.73,0.67,0.73,0.74,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-01,4.1,2.5,2.3,2.3,2.2,0.79,0.78,0.82,0.79,0.82,0.8,1.6,1.5,1.3,1,0.89,1.5,0.71,0.82,1.1,0.79,0.86,0.61,1.5,1.1,0.69,0.51,0.47,0.09,0.11,0.51,0.86,0.56,0.54,0.45,0.55,0.48,0.71,0.74,1.2,0.52,0.94,0.71,0.79,0.93,1.2,1.3,1.2,0.87,1.2,1.2,1.2,1.2,1.1,1.1,1.1,0.62,0.83,0.82,0.9,0.93,1,0.73,1.4,1.3,0.83,0.75,0.84,0.77,0.84,1.2,1.3,1.4,1.3,1.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-01,6.4,4.7,2.9,3,2.5,0.46,0.4,0.39,0.54,0.46,0.63,0.67,0.83,0.96,0.38,0.42,0.79,0.37,0.34,0.26,0.28,0.55,0.37,0.73,0.43,0.44,0.65,1.2,0.65,0.14,0.31,0.2,0.49,0.36,0.4,0.2,0.28,0.24,0.36,0.55,0.65,0.72,0.65,0.6,0.61,0.6,0.54,0.46,0.51,0.46,0.41,0.42,0.48,0.42,0.69,1.6,1.2,1.1,0.95,1.1,1.1,0.8,0.47,0.52,0.54,0.68,0.48,0.48,0.56,0.62,0.42,0.33,0.13,0.39,0.43,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-01,8.6,5,3.4,2.1,1.2,0.94,0.9,0.83,0.99,0.98,0.32,0.85,1,0.82,0.93,0.65,1,0.24,0.46,0.81,0.91,0.53,0.29,0.97,1,1,1,1.1,1.1,0.91,1,1.3,1,1.1,0.98,0.92,1.2,1.3,1.2,1,1.2,1.2,1.2,0.9,1,1.1,0.99,1.1,0.82,1.1,1.1,1.1,1.1,1.1,0.99,0.69,0.63,0.54,0.66,0.46,0.42,0.43,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1,1.1,0.92,0.99,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-01,2.5,0.68,0,0.56,0.07,1.1,1.1,1.3,0.9,1.1,1,1.4,1.3,1.3,1.2,1.2,1.3,0.95,1.1,1.3,1.2,1.1,0.93,1.3,1,0.93,0.89,0.6,1.3,1.3,0.83,1.2,0.85,0.88,0.94,1.2,1.1,1,1.3,1.3,0,0.18,0.68,0.71,1.2,1.4,1.3,1.2,1.1,1.2,1.2,1.2,1.2,1.3,0.05,1.9,1.9,2.4,1.3,1.5,0.66,0.93,0.89,1.3,1.3,0.69,0.82,0.89,0.77,0.71,1.5,1.3,1.2,1.3,1.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-01,5,4.2,1.8,1.2,1.1,0.29,0.27,0.21,0.34,0.34,0.78,0.18,0.26,0.39,0.57,0.48,0.16,0.59,0.54,0.43,0.4,0.08,0.55,0.17,0.93,0.99,1,1,0.95,0.83,0.57,0.99,0.48,0.34,0.79,0.41,0,0.15,0.97,1,0.57,1,1.1,1.1,0.95,1.1,1,1.1,0.95,1.1,1,1,1.1,0.99,0.72,1.9,1.8,1.6,1.2,1,0.82,0.57,0.54,0.75,0.84,0.87,0.59,0.66,0.69,0.77,0.76,0.7,0.56,0.6,0.7,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-01,1.5,2.1,0.39,1.3,0.78,0.19,0.17,0.19,0.24,0.22,0,0.15,0.13,0.16,0,0,0.06,0,0,0,0,0.38,0,0.14,0.5,0.54,0.49,0.63,0.67,1.1,0.07,0.13,0.06,0.07,0.1,0.13,0.05,0.07,0.15,0.21,0.99,1.1,0.73,0.76,0.42,0.17,0.28,0.28,0.57,0.33,0.36,0.34,0.28,0.32,0.63,1.3,1.1,1.2,0.93,1,0.91,0.58,0.44,0.48,0.38,0.68,0.44,0.49,0.64,0.63,0.48,0.53,0.22,0.5,0.46,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-01,5.9,6.2,2.7,2.3,2.1,0.62,0.54,0.2,0.14,0.05,0.22,0.06,0,0.06,0.17,0.18,0.11,0.25,0.43,0.33,0.29,0.16,0.18,0.07,2.6,3.3,2.9,3.4,3.8,3.5,0.35,0.28,0.23,0.18,0.5,0.22,0.2,0.21,0.42,0.3,1.1,1.1,0.69,0.46,0.55,0.6,0.28,0.35,0.5,0.38,0.54,0.47,0.56,0.51,1,0.45,0.37,0.36,0.3,0.5,0.38,0.39,0.76,1.1,1.4,1.2,0.87,0.95,1.1,1.1,0.87,0.85,0.52,0.85,0.88,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-01,4.3,3.7,2.6,2.5,2.1,1.2,1.1,0.87,0.84,1,0.43,0.38,0.19,0.27,0.27,0.16,0.07,0.27,0.18,0.18,0.15,0.14,0.2,0.5,1.3,1.7,1.6,3.4,2.4,2.4,0.64,0.39,1.8,0.3,2.1,0.21,0.14,0.26,0.25,0.16,1.7,1.4,1.1,1.2,0.94,0.21,0.07,0.25,0.78,0.28,0.22,0.31,0.07,0.14,1.7,1.1,0.54,0.64,0.66,0.51,0.43,0.31,0.89,0.36,0.27,1.5,0.96,1.1,1.3,1.2,0.39,0.33,0.2,0.13,0.3,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-07-01,6.3,5.9,4.6,4.8,4.6,0.6,0.43,0.38,0.44,0.43,0.58,0.24,0.22,0.48,0.56,0.44,0.38,0.46,0.52,0.52,0.61,0.49,0.42,0.51,2.6,3.2,3,3.4,3.4,3.7,0.64,0.57,0.88,0.62,0.66,0.87,0.57,0.53,0.68,1.1,2.1,2,1.5,1.8,2,3,1.5,1.5,2.4,1.5,2,2.1,2.2,2.4,1.8,0.91,0.49,0.57,0.79,0.61,0.61,0.51,1.3,2.3,3.6,1.7,1.2,1.3,1.6,1.6,2.1,2,2.1,2.3,2.1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-01,6.5,6.1,3.9,3.5,3.3,1.5,0.79,0.87,0.81,1,0.49,0.18,0.28,0.25,0.25,0.35,0.3,0.52,0.53,0.44,0.41,0.49,0.32,0.22,2.4,3,3.5,4.2,3.8,2.5,0.52,0.49,0.39,0.35,0.63,0.45,0.39,0.38,0.42,0.73,1.1,0.92,0.73,0.95,1.1,1.1,0.74,0.74,1.6,0.94,0.69,1.1,0.88,1.1,0.93,1.1,0.41,0.62,0.52,0.54,0.57,0.36,1.1,1.1,1.2,1.7,1.2,1.6,2.2,2,0.55,0.72,0.56,1.2,0.96,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-01,5.9,5.2,2.6,2.5,1.9,0.66,0.53,0.32,0.75,0.63,0.4,0.33,0.32,0.19,0.19,0.17,0.18,0.27,0.24,0.66,0.33,0.24,0.25,0.24,1,1,1,0.99,0.94,0.84,0.31,0.19,0.74,0.48,0.3,1.1,0.3,0.33,0.2,0.16,1.3,1.2,0.7,0.69,0.37,0.18,0.2,0.29,0.44,0.33,0.2,0.26,0.2,1.2,1.6,0.64,0.83,0.51,0.15,0.28,0.36,0.17,1.2,1.7,1.9,1.5,1.3,1.5,1.5,1.5,1.7,1.6,0.81,1.6,1.6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-10-01,8,6.1,3.8,2.9,2.4,1.1,1.1,1.2,1.2,1.1,0.45,0.87,0.46,0.07,0,0.08,0.07,0,0.11,0,1.1,0,0,0.68,0.18,0.2,0.23,0.29,0.29,0.09,0.38,0.22,0.38,0.23,0.33,0.31,0.27,0.23,0.22,0.82,0.12,0.07,0.19,0.07,0.05,0.95,1,0.92,0.06,0.95,1.1,1,1.2,1.2,0.13,0.42,0.12,0.25,0,0.11,0.28,0.42,1.1,1.6,1.6,1.2,1.2,1.2,1.2,1.2,1.5,1.5,1.3,1.4,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-01,4.2,3.6,1.8,1.2,0.81,0.5,0.46,0.4,0.52,0.52,1,0.91,0.97,0.88,0.49,0.63,0.78,0.81,0.63,0.66,0.63,0.56,0.68,0.84,1.1,1.2,1.2,1.9,1.8,1.1,0.14,0.52,0.3,0.23,0.45,0.55,0.38,0.5,0.52,NA,0.74,0.81,0.7,0.66,0.36,NA,NA,NA,0.55,NA,NA,NA,NA,NA,0.73,0.58,0.13,0.14,0.19,0.1,0.3,0.39,0.47,0.61,0.64,0.58,0.61,0.56,0.68,0.6,0.68,0.56,0.49,0.53,0.59,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12-01,2.4,0.18,0.14,0.76,1.2,1.1,1,1,1.2,1.2,0.53,1.1,1.2,1.2,1.3,1,1.3,0.34,1.2,1.1,1.1,0.78,0.88,1.3,1.3,1.3,1.3,1.3,1.4,1.4,0.17,1.1,0.12,0.09,0.16,0.31,0.63,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.1,1.2,1.1,1.2,0.99,0.96,0.97,1.1,1.1,1.2,0.16,0.07,0.06,0.23,0,0.14,0.7,0.99,1.5,1.6,1.3,1.1,1.1,1.3,1.3,1.5,1.4,1.3,1.4,1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
